Township,Date,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Humidity Avg. (%),Snow Water (mm),Estimated Incoming Rad. Total (MJ/m2)
T028R15W4,2012-01-29,-6.8,7.77,0.0,1094.0999999999985,69.1,3.34,6.14
T028R15W4,2012-01-30,-5.56,8.26,0.0,1094.0999999999985,72.64,1.07,6.08
T028R15W4,2012-01-31,-7.04,6.71,0.0,1094.0999999999985,70.81,0.0,6.17
T028R15W4,2012-02-01,-9.51,4.97,0.0,1094.0999999999985,72.48,0.0,6.45
T028R15W4,2012-02-02,-9.86,4.07,0.0,1094.0999999999985,75.1,0.0,6.44
T028R15W4,2012-02-03,-9.64,6.35,0.0,1094.0999999999985,69.9,0.0,7.02
T028R15W4,2012-02-04,-11.06,6.97,0.0,1094.0999999999985,72.43,0.0,7.59
T028R15W4,2012-02-05,-9.93,5.77,0.0,1094.0999999999985,75.82,0.0,7.21
T028R15W4,2012-02-06,-14.62,-1.73,0.1,1094.1999999999985,70.17,0.0,6.65
T028R15W4,2012-02-07,-18.06,-2.02,0.0,1094.1999999999985,77.65,0.0,7.55
T028R15W4,2012-02-08,-14.65,0.17,0.2,1094.3999999999985,76.96,0.04,7.39
T028R15W4,2012-02-09,-17.13,-5.15,0.0,1094.3999999999985,78.83,0.0,6.76
T028R15W4,2012-02-10,-23.67,-9.15,0.0,1094.3999999999985,68.45,0.0,7.58
T028R15W4,2012-02-11,-22.61,-4.72,0.0,1094.3999999999985,61.37,0.0,8.57
T028R15W4,2012-02-12,-17.07,4.11,0.0,1094.3999999999985,65.26,0.0,9.49
T028R15W4,2012-02-13,-4.19,4.63,0.1,1094.4999999999984,70.01,0.0,6.24
T028R15W4,2012-02-14,-13.31,1.13,0.0,1094.4999999999984,68.07,0.0,8.12
T028R15W4,2012-02-15,-14.19,3.85,0.0,1094.4999999999984,64.27,0.0,9.24
T028R15W4,2012-02-16,-14.93,4.77,0.0,1094.4999999999984,65.03,0.0,9.83
T028R15W4,2012-02-17,-13.43,6.21,0.0,1094.4999999999984,68.68,0.0,9.99
T028R15W4,2012-02-18,-10.34,8.41,0.0,1094.4999999999984,73.95,0.0,9.93
T028R15W4,2012-02-19,-12.68,4.15,0.91,1095.4099999999985,78.18,0.98,9.58
T028R15W4,2012-02-20,-13.41,-0.61,0.41,1095.8199999999986,78.93,1.37,8.5
T028R15W4,2012-02-21,-14.47,7.72,0.0,1095.8199999999986,72.3,1.25,11.39
T028R15W4,2012-02-22,-9.2,4.54,0.2,1096.0199999999986,74.74,1.09,9.12
T028R15W4,2012-02-23,-8.37,3.13,0.0,1096.0199999999986,76.47,0.0,8.49
T028R15W4,2012-02-24,-11.71,0.43,1.32,1097.3399999999986,76.22,1.46,8.87
T028R15W4,2012-02-25,-12.63,-4.27,2.13,1099.4699999999987,87.97,3.91,7.49
T028R15W4,2012-02-26,-17.98,-8.92,1.83,1101.2999999999986,84.24,6.02,7.93
T028R15W4,2012-02-27,-25.25,-8.44,0.1,1101.3999999999985,81.77,6.07,10.98
T028R15W4,2012-02-28,-23.21,-5.06,0.0,1101.3999999999985,80.02,5.99,11.6
T028R15W4,2012-02-29,-21.37,-5.64,0.1,1101.4999999999984,81.14,6.02,10.98
T028R15W4,2012-03-01,-17.11,-7.36,0.0,1101.4999999999984,82.91,5.92,8.78
T028R15W4,2012-03-02,-21.22,-1.1,0.0,1101.4999999999984,80.16,5.82,12.83
T028R15W4,2012-03-03,-10.39,5.94,0.0,1101.4999999999984,78.2,5.65,11.74
T028R15W4,2012-03-04,-5.5,3.78,0.1,1101.5999999999983,81.06,5.6,8.99
T028R15W4,2012-03-05,-6.25,-1.48,1.11,1102.7099999999982,90.63,6.77,6.55
T028R15W4,2012-03-06,-15.82,-4.5,1.62,1104.329999999998,87.51,8.59,10.25
T028R15W4,2012-03-07,-19.71,1.55,0.2,1104.5299999999982,78.55,8.7,14.27
T028R15W4,2012-03-08,-9.42,6.0,0.0,1104.5299999999982,73.17,7.5,12.34
T028R15W4,2012-03-09,0.51,13.55,0.0,1104.5299999999982,54.7,0.0,11.52
T028R15W4,2012-03-10,-1.64,8.7,0.0,1104.5299999999982,67.12,0.0,10.42
T028R15W4,2012-03-11,-1.56,12.94,0.2,1104.7299999999982,62.32,0.0,12.53
T028R15W4,2012-03-12,-4.53,8.54,0.2,1104.9299999999982,58.52,0.0,12.07
T028R15W4,2012-03-13,-2.72,14.1,0.4,1105.3299999999983,59.35,0.0,13.89
T028R15W4,2012-03-14,-8.15,6.62,0.0,1105.3299999999983,52.19,0.0,13.21
T028R15W4,2012-03-15,-4.54,15.32,0.0,1105.3299999999983,55.38,0.0,15.54
T028R15W4,2012-03-16,-1.74,13.74,0.51,1105.8399999999983,63.71,0.0,13.91
T028R15W4,2012-03-17,-6.01,3.98,8.08,1113.9199999999983,91.25,9.47,11.33
T028R15W4,2012-03-18,-6.57,2.39,1.52,1115.4399999999982,91.42,11.07,10.89
T028R15W4,2012-03-19,-6.04,-0.1,0.1,1115.5399999999981,89.69,10.98,8.98
T028R15W4,2012-03-20,-11.68,8.93,0.0,1115.5399999999981,68.58,6.68,16.96
T028R15W4,2012-03-21,-6.4,7.59,0.0,1115.5399999999981,49.97,0.0,14.17
T028R15W4,2012-03-22,-4.95,4.02,0.61,1116.149999999998,81.41,0.0,11.49
T028R15W4,2012-03-23,-6.88,-2.28,1.21,1117.359999999998,90.81,1.24,8.34
T028R15W4,2012-03-24,-12.58,2.26,0.0,1117.359999999998,84.22,1.03,15.16
T028R15W4,2012-03-25,-2.62,6.69,0.0,1117.359999999998,82.72,0.0,12.17
T028R15W4,2012-03-26,-4.05,6.43,0.0,1117.359999999998,86.35,0.0,13.07
T028R15W4,2012-03-27,-1.17,4.84,1.21,1118.5699999999981,90.51,0.0,10.03
T028R15W4,2012-03-28,-2.24,13.59,0.2,1118.7699999999982,73.58,0.0,16.46
T028R15W4,2012-03-29,-2.13,15.44,0.1,1118.869999999998,47.89,0.0,17.55
T028R15W4,2012-03-30,0.71,15.1,0.0,1118.869999999998,56.08,0.0,16.08
T028R15W4,2012-03-31,-5.9,15.03,0.0,1118.869999999998,61.28,0.0,19.62
T028R15W4,2012-04-01,-1.65,8.42,0.4,1119.2699999999982,67.72,0.0,13.77
T028R15W4,2012-04-02,-4.36,12.56,0.0,1119.2699999999982,56.03,0.0,18.04
T028R15W4,2012-04-03,-3.81,18.25,0.0,1119.2699999999982,41.75,0.0,20.84
T028R15W4,2012-04-04,-1.14,13.82,0.0,1119.2699999999982,47.58,0.0,17.35
T028R15W4,2012-04-05,-4.21,7.67,0.0,1119.2699999999982,72.32,0.0,15.63
T028R15W4,2012-04-06,-6.76,7.58,0.0,1119.2699999999982,64.97,0.0,17.35
T028R15W4,2012-04-07,-8.41,9.11,0.0,1119.2699999999982,56.61,0.0,19.38
T028R15W4,2012-04-08,-6.39,7.68,0.0,1119.2699999999982,52.65,0.0,17.55
T028R15W4,2012-04-09,-9.72,9.71,0.0,1119.2699999999982,51.03,0.0,20.84
T028R15W4,2012-04-10,-5.77,14.73,0.0,1119.2699999999982,42.32,0.0,21.62
T028R15W4,2012-04-11,-1.68,17.98,0.1,1119.369999999998,45.5,0.0,21.38
T028R15W4,2012-04-12,0.01,10.32,3.92,1123.2899999999981,71.32,0.0,15.63
T028R15W4,2012-04-13,0.76,9.7,1.41,1124.6999999999982,82.46,0.0,14.69
T028R15W4,2012-04-14,-1.6,4.03,0.2,1124.8999999999983,81.62,0.0,11.77
T028R15W4,2012-04-15,-5.07,-1.01,0.3,1125.1999999999982,79.86,0.0,10.1
T028R15W4,2012-04-16,-6.79,10.72,0.0,1125.1999999999982,63.27,0.0,21.15
T028R15W4,2012-04-17,-1.34,6.07,0.1,1125.2999999999981,70.72,0.0,13.88
T028R15W4,2012-04-18,-1.44,3.99,1.21,1126.5099999999982,81.3,0.0,11.98
T028R15W4,2012-04-19,-1.17,10.61,0.0,1126.5099999999982,76.92,0.0,17.8
T028R15W4,2012-04-20,0.62,16.9,0.0,1126.5099999999982,58.91,0.0,21.11
T028R15W4,2012-04-21,-3.29,15.84,0.1,1126.609999999998,47.12,0.0,23.07
T028R15W4,2012-04-22,-1.02,23.23,0.0,1126.609999999998,41.95,0.0,26.19
T028R15W4,2012-04-23,2.09,27.76,0.0,1126.609999999998,44.06,0.0,27.16
T028R15W4,2012-04-24,4.44,17.98,0.0,1126.609999999998,62.27,0.0,19.88
T028R15W4,2012-04-25,2.63,13.94,0.0,1126.609999999998,81.98,0.0,18.3
T028R15W4,2012-04-26,2.54,9.84,1.11,1127.719999999998,78.97,0.0,14.83
T028R15W4,2012-04-27,1.09,4.43,15.18,1142.899999999998,94.26,0.0,10.1
T028R15W4,2012-04-28,-0.06,11.66,3.32,1146.219999999998,79.93,0.0,19.05
T028R15W4,2012-04-29,-2.75,15.34,1.21,1147.429999999998,80.52,0.0,23.84
T028R15W4,2012-04-30,0.95,14.17,3.02,1150.449999999998,80.18,0.0,20.52
T028R15W4,2012-05-01,4.14,11.37,3.57,1154.019999999998,85.41,0.0,15.27
T028R15W4,2012-05-02,1.22,9.55,0.51,1154.529999999998,82.77,0.0,16.51
T028R15W4,2012-05-03,1.0,13.54,0.0,1154.529999999998,76.28,0.0,20.39
T028R15W4,2012-05-04,2.19,18.81,0.0,1154.529999999998,57.63,0.0,23.62
T028R15W4,2012-05-05,3.67,8.83,9.28,1163.809999999998,87.42,0.0,13.24
T028R15W4,2012-05-06,1.72,14.42,0.0,1163.809999999998,56.43,0.0,20.9
T028R15W4,2012-05-07,-0.99,19.57,0.0,1163.809999999998,49.39,0.0,26.74
T028R15W4,2012-05-08,5.48,24.72,0.0,1163.809999999998,47.77,0.0,26.02
T028R15W4,2012-05-09,4.06,18.68,1.43,1165.239999999998,57.01,0.0,22.81
T028R15W4,2012-05-10,0.4,9.9,0.0,1165.239999999998,48.44,0.0,18.5
T028R15W4,2012-05-11,-3.2,16.32,0.0,1165.239999999998,35.76,0.0,26.65
T028R15W4,2012-05-12,0.41,21.07,0.0,1165.239999999998,38.87,0.0,27.56
T028R15W4,2012-05-13,3.63,25.61,0.0,1165.239999999998,35.51,0.0,28.56
T028R15W4,2012-05-14,6.23,20.78,0.0,1165.239999999998,34.59,0.0,23.35
T028R15W4,2012-05-15,5.24,27.66,0.0,1165.239999999998,38.72,0.0,29.13
T028R15W4,2012-05-16,7.3,25.94,0.1,1165.3399999999979,51.02,0.0,26.68
T028R15W4,2012-05-17,4.39,13.78,0.0,1165.3399999999979,60.78,0.0,19.02
T028R15W4,2012-05-18,2.25,11.25,17.65,1182.989999999998,80.7,0.0,18.71
T028R15W4,2012-05-19,1.34,13.95,0.0,1182.989999999998,61.21,0.0,22.24
T028R15W4,2012-05-20,0.55,20.24,0.0,1182.989999999998,51.72,0.0,27.9
T028R15W4,2012-05-21,6.43,21.92,0.0,1182.989999999998,51.71,0.0,24.84
T028R15W4,2012-05-22,8.11,18.85,0.71,1183.699999999998,67.64,0.0,20.76
T028R15W4,2012-05-23,3.94,10.16,5.0,1188.699999999998,81.65,0.0,15.86
T028R15W4,2012-05-24,2.06,12.27,2.75,1191.449999999998,73.12,0.0,20.39
T028R15W4,2012-05-25,0.77,16.25,0.31,1191.759999999998,56.58,0.0,25.19
T028R15W4,2012-05-26,0.43,16.41,0.1,1191.8599999999979,52.21,0.0,25.68
T028R15W4,2012-05-27,1.9,14.66,0.0,1191.8599999999979,64.1,0.0,23.03
T028R15W4,2012-05-28,3.16,16.89,0.0,1191.8599999999979,59.44,0.0,23.95
T028R15W4,2012-05-29,2.92,19.31,0.82,1192.6799999999978,64.12,0.0,26.24
T028R15W4,2012-05-30,4.46,19.37,0.0,1192.6799999999978,65.34,0.0,25.09
T028R15W4,2012-05-31,4.53,22.25,0.51,1193.1899999999978,48.28,0.0,27.44
T028R15W4,2012-06-01,3.93,23.95,0.0,1193.1899999999978,51.94,0.0,29.23
T028R15W4,2012-06-02,6.32,21.48,3.35,1196.5399999999977,64.89,0.0,25.49
T028R15W4,2012-06-03,3.64,21.36,0.0,1196.5399999999977,59.28,0.0,27.63
T028R15W4,2012-06-04,6.8,23.99,0.0,1196.5399999999977,48.42,0.0,27.27
T028R15W4,2012-06-05,12.3,24.37,1.42,1197.9599999999978,62.87,0.0,22.9
T028R15W4,2012-06-06,7.83,18.89,0.61,1198.5699999999977,69.11,0.0,21.95
T028R15W4,2012-06-07,4.43,21.81,0.0,1198.5699999999977,44.65,0.0,27.56
T028R15W4,2012-06-08,6.32,16.85,6.7,1205.2699999999977,72.58,0.0,21.48
T028R15W4,2012-06-09,3.87,18.29,9.94,1215.2099999999978,75.69,0.0,25.18
T028R15W4,2012-06-10,8.21,15.53,9.94,1225.1499999999978,88.88,0.0,17.96
T028R15W4,2012-06-11,4.37,23.28,0.1,1225.2499999999977,71.06,0.0,28.9
T028R15W4,2012-06-12,7.13,25.64,0.0,1225.2499999999977,55.04,0.0,28.63
T028R15W4,2012-06-13,8.19,22.03,5.48,1230.7299999999977,81.04,0.0,24.77
T028R15W4,2012-06-14,9.18,20.17,0.71,1231.4399999999978,72.21,0.0,22.09
T028R15W4,2012-06-15,7.22,16.56,11.16,1242.5999999999979,80.69,0.0,20.39
T028R15W4,2012-06-16,5.57,23.56,0.0,1242.5999999999979,68.14,0.0,28.3
T028R15W4,2012-06-17,10.74,21.12,0.1,1242.6999999999978,67.09,0.0,21.5
T028R15W4,2012-06-18,8.27,17.79,0.2,1242.8999999999978,78.31,0.0,20.6
T028R15W4,2012-06-19,9.31,18.1,10.45,1253.3499999999979,81.51,0.0,19.79
T028R15W4,2012-06-20,7.42,20.38,0.1,1253.4499999999978,69.95,0.0,24.03
T028R15W4,2012-06-21,6.21,23.49,0.3,1253.7499999999977,64.74,0.0,27.75
T028R15W4,2012-06-22,10.45,23.87,0.0,1253.7499999999977,64.69,0.0,24.45
T028R15W4,2012-06-23,13.27,23.83,0.0,1253.7499999999977,61.01,0.0,21.67
T028R15W4,2012-06-24,13.23,22.84,7.91,1261.6599999999978,79.11,0.0,20.66
T028R15W4,2012-06-25,10.71,25.87,0.0,1261.6599999999978,74.88,0.0,25.93
T028R15W4,2012-06-26,8.83,19.2,22.32,1283.9799999999977,89.8,0.0,21.44
T028R15W4,2012-06-27,9.72,21.34,45.96,1329.9399999999978,71.17,0.0,22.67
T028R15W4,2012-06-28,5.95,22.36,0.0,1329.9399999999978,62.76,0.0,26.9
T028R15W4,2012-06-29,9.0,25.61,5.38,1335.319999999998,69.69,0.0,27.03
T028R15W4,2012-06-30,10.06,25.32,0.0,1335.319999999998,68.93,0.0,25.88
T028R15W4,2012-07-01,13.19,24.75,0.29,1335.6099999999979,70.15,0.0,22.49
T028R15W4,2012-07-02,9.46,23.76,10.16,1345.769999999998,72.22,0.0,24.97
T028R15W4,2012-07-03,10.58,21.36,5.47,1351.239999999998,74.9,0.0,21.65
T028R15W4,2012-07-04,7.9,18.72,0.0,1351.239999999998,69.67,0.0,21.64
T028R15W4,2012-07-05,6.35,23.57,2.83,1354.069999999998,69.66,0.0,27.25
T028R15W4,2012-07-06,8.89,24.41,4.1,1358.1699999999978,68.27,0.0,25.82
T028R15W4,2012-07-07,10.3,27.36,0.0,1358.1699999999978,67.96,0.0,27.01
T028R15W4,2012-07-08,12.56,29.32,0.0,1358.1699999999978,68.24,0.0,26.71
T028R15W4,2012-07-09,14.54,32.35,0.0,1358.1699999999978,68.48,0.0,27.46
T028R15W4,2012-07-10,14.76,30.74,0.0,1358.1699999999978,62.39,0.0,25.94
T028R15W4,2012-07-11,14.23,29.23,0.0,1358.1699999999978,62.33,0.0,25.07
T028R15W4,2012-07-12,14.34,30.15,0.0,1358.1699999999978,70.3,0.0,25.65
T028R15W4,2012-07-13,16.49,28.05,0.0,1358.1699999999978,71.54,0.0,21.87
T028R15W4,2012-07-14,13.83,24.93,2.35,1360.5199999999977,80.76,0.0,21.37
T028R15W4,2012-07-15,16.44,20.6,55.12,1415.6399999999976,92.25,0.0,13.02
T028R15W4,2012-07-16,14.37,21.91,3.91,1419.5499999999977,87.7,0.0,17.5
T028R15W4,2012-07-17,10.32,24.45,0.1,1419.6499999999976,82.27,0.0,23.86
T028R15W4,2012-07-18,13.61,28.31,0.0,1419.6499999999976,76.41,0.0,24.24
T028R15W4,2012-07-19,12.4,24.76,0.0,1419.6499999999976,71.81,0.0,22.15
T028R15W4,2012-07-20,14.33,25.22,0.0,1419.6499999999976,70.66,0.0,20.71
T028R15W4,2012-07-21,12.88,25.29,0.2,1419.8499999999976,68.22,0.0,22.02
T028R15W4,2012-07-22,11.55,27.07,0.0,1419.8499999999976,69.02,0.0,24.51
T028R15W4,2012-07-23,9.54,26.96,1.17,1421.0199999999977,64.24,0.0,25.86
T028R15W4,2012-07-24,6.12,19.73,4.01,1425.0299999999977,74.18,0.0,22.75
T028R15W4,2012-07-25,9.3,23.9,0.0,1425.0299999999977,79.56,0.0,23.45
T028R15W4,2012-07-26,11.7,24.06,0.1,1425.1299999999976,80.56,0.0,21.47
T028R15W4,2012-07-27,11.03,29.16,0.0,1425.1299999999976,70.49,0.0,25.88
T028R15W4,2012-07-28,10.9,27.25,0.0,1425.1299999999976,72.71,0.0,24.46
T028R15W4,2012-07-29,9.31,27.6,0.0,1425.1299999999976,66.53,0.0,25.73
T028R15W4,2012-07-30,11.24,30.07,0.0,1425.1299999999976,61.43,0.0,25.97
T028R15W4,2012-07-31,9.06,26.95,17.79,1442.9199999999976,70.37,0.0,25.17
T028R15W4,2012-08-01,11.09,24.88,1.37,1444.2899999999975,70.58,0.0,21.98
T028R15W4,2012-08-02,9.1,18.86,0.59,1444.8799999999974,80.69,0.0,18.38
T028R15W4,2012-08-03,6.65,20.9,0.0,1444.8799999999974,78.78,0.0,22.09
T028R15W4,2012-08-04,10.11,27.35,0.0,1444.8799999999974,68.01,0.0,24.14
T028R15W4,2012-08-05,12.54,29.81,0.0,1444.8799999999974,62.36,0.0,24.02
T028R15W4,2012-08-06,12.74,31.19,0.0,1444.8799999999974,64.63,0.0,24.67
T028R15W4,2012-08-07,15.42,26.4,30.16,1475.0399999999975,75.57,0.0,18.9
T028R15W4,2012-08-08,11.36,30.87,0.0,1475.0399999999975,66.15,0.0,25.04
T028R15W4,2012-08-09,10.62,26.88,0.0,1475.0399999999975,60.91,0.0,22.7
T028R15W4,2012-08-10,12.15,28.98,0.0,1475.0399999999975,58.87,0.0,22.94
T028R15W4,2012-08-11,10.9,23.74,1.47,1476.5099999999975,71.81,0.0,19.9
T028R15W4,2012-08-12,10.26,24.16,0.0,1476.5099999999975,67.94,0.0,20.55
T028R15W4,2012-08-13,9.93,27.51,0.2,1476.7099999999975,65.34,0.0,22.95
T028R15W4,2012-08-14,10.95,23.02,5.88,1482.5899999999976,77.9,0.0,18.87
T028R15W4,2012-08-15,6.65,17.68,0.1,1482.6899999999976,69.88,0.0,17.9
T028R15W4,2012-08-16,3.45,24.92,0.0,1482.6899999999976,60.51,0.0,24.78
T028R15W4,2012-08-17,5.95,27.68,0.0,1482.6899999999976,56.55,0.0,24.73
T028R15W4,2012-08-18,6.9,28.38,0.0,1482.6899999999976,55.67,0.0,24.4
T028R15W4,2012-08-19,9.11,31.17,0.0,1482.6899999999976,53.17,0.0,24.52
T028R15W4,2012-08-20,8.75,31.41,0.0,1482.6899999999976,56.26,0.0,24.65
T028R15W4,2012-08-21,10.49,30.78,0.0,1482.6899999999976,56.88,0.0,23.12
T028R15W4,2012-08-22,11.31,25.92,0.0,1482.6899999999976,62.34,0.0,19.46
T028R15W4,2012-08-23,9.47,28.09,0.0,1482.6899999999976,60.42,0.0,21.77
T028R15W4,2012-08-24,6.8,16.11,7.35,1490.0399999999975,81.66,0.0,15.25
T028R15W4,2012-08-25,5.47,20.76,0.0,1490.0399999999975,66.5,0.0,19.37
T028R15W4,2012-08-26,4.68,24.04,0.0,1490.0399999999975,64.72,0.0,21.6
T028R15W4,2012-08-27,8.42,28.39,0.0,1490.0399999999975,54.62,0.0,21.73
T028R15W4,2012-08-28,9.97,31.76,0.0,1490.0399999999975,36.33,0.0,22.47
T028R15W4,2012-08-29,9.4,21.76,0.1,1490.1399999999974,53.41,0.0,16.76
T028R15W4,2012-08-30,3.96,24.29,0.0,1490.1399999999974,51.23,0.0,21.29
T028R15W4,2012-08-31,5.64,28.05,0.0,1490.1399999999974,52.62,0.0,22.13
T028R15W4,2012-09-01,5.65,21.63,1.25,1491.3899999999974,72.94,0.0,18.49
T028R15W4,2012-09-02,3.43,22.58,0.0,1491.3899999999974,56.61,0.0,20.04
T028R15W4,2012-09-03,3.86,21.23,0.0,1491.3899999999974,57.09,0.0,18.88
T028R15W4,2012-09-04,5.67,19.97,0.0,1491.3899999999974,57.47,0.0,16.95
T028R15W4,2012-09-05,6.13,17.25,0.57,1491.9599999999973,74.31,0.0,14.79
T028R15W4,2012-09-06,2.84,21.06,0.11,1492.0699999999972,70.87,0.0,18.72
T028R15W4,2012-09-07,4.02,26.39,0.0,1492.0699999999972,58.61,0.0,20.5
T028R15W4,2012-09-08,5.15,27.9,0.0,1492.0699999999972,56.68,0.0,20.44
T028R15W4,2012-09-09,6.87,29.49,1.13,1493.1999999999973,50.55,0.0,20.15
T028R15W4,2012-09-10,3.23,23.97,1.02,1494.2199999999973,65.06,0.0,19.07
T028R15W4,2012-09-11,-0.94,15.82,0.0,1494.2199999999973,51.76,0.0,16.95
T028R15W4,2012-09-12,-1.37,17.73,0.0,1494.2199999999973,45.12,0.0,17.87
T028R15W4,2012-09-13,3.28,25.35,0.0,1494.2199999999973,46.22,0.0,18.98
T028R15W4,2012-09-14,3.88,28.43,0.0,1494.2199999999973,44.88,0.0,19.77
T028R15W4,2012-09-15,3.32,20.23,0.0,1494.2199999999973,44.16,0.0,16.21
T028R15W4,2012-09-16,4.13,16.99,0.0,1494.2199999999973,56.49,0.0,13.95
T028R15W4,2012-09-17,3.4,23.71,0.0,1494.2199999999973,49.44,0.0,17.31
T028R15W4,2012-09-18,3.44,23.96,0.0,1494.2199999999973,47.73,0.0,17.18
T028R15W4,2012-09-19,1.45,23.06,0.0,1494.2199999999973,53.7,0.0,17.39
T028R15W4,2012-09-20,3.78,25.33,0.0,1494.2199999999973,53.21,0.0,17.14
T028R15W4,2012-09-21,3.89,25.69,0.0,1494.2199999999973,56.54,0.0,17.01
T028R15W4,2012-09-22,4.39,26.54,0.0,1494.2199999999973,50.41,0.0,16.91
T028R15W4,2012-09-23,3.35,26.95,0.0,1494.2199999999973,52.92,0.0,17.22
T028R15W4,2012-09-24,4.17,26.83,0.0,1494.2199999999973,55.6,0.0,16.63
T028R15W4,2012-09-25,4.05,24.4,0.0,1494.2199999999973,64.22,0.0,15.55
T028R15W4,2012-09-26,5.83,17.21,0.0,1494.2199999999973,80.93,0.0,11.46
T028R15W4,2012-09-27,1.37,21.24,0.11,1494.3299999999972,75.59,0.0,14.92
T028R15W4,2012-09-28,4.15,25.61,0.0,1494.3299999999972,60.22,0.0,15.28
T028R15W4,2012-09-29,6.21,21.79,0.57,1494.8999999999971,58.83,0.0,12.83
T028R15W4,2012-09-30,4.74,17.56,0.0,1494.8999999999971,62.12,0.0,11.47
T028R15W4,2012-10-01,2.87,26.07,0.61,1495.509999999997,59.89,0.0,15.2
T028R15W4,2012-10-02,3.75,10.41,7.8,1503.309999999997,84.73,0.0,8.03
T028R15W4,2012-10-03,-3.34,5.94,0.1,1503.409999999997,80.31,0.0,9.33
T028R15W4,2012-10-04,-6.71,8.78,0.0,1503.409999999997,74.04,0.0,11.86
T028R15W4,2012-10-05,-4.8,8.67,0.0,1503.409999999997,76.13,0.0,10.89
T028R15W4,2012-10-06,-0.15,14.12,0.0,1503.409999999997,63.8,0.0,11.03
T028R15W4,2012-10-07,-0.68,18.95,0.1,1503.5099999999968,63.96,0.0,12.73
T028R15W4,2012-10-08,0.32,10.01,0.0,1503.5099999999968,67.72,0.0,8.81
T028R15W4,2012-10-09,-3.34,11.11,0.0,1503.5099999999968,76.96,0.0,10.58
T028R15W4,2012-10-10,-2.27,5.64,1.01,1504.5199999999968,91.37,0.0,7.7
T028R15W4,2012-10-11,-4.61,2.89,0.1,1504.6199999999967,85.98,0.0,7.37
T028R15W4,2012-10-12,-2.46,10.63,0.0,1504.6199999999967,86.96,0.0,9.58
T028R15W4,2012-10-13,-1.68,18.85,1.82,1506.4399999999966,75.7,0.0,11.8
T028R15W4,2012-10-14,0.32,18.72,0.0,1506.4399999999966,70.04,0.0,10.99
T028R15W4,2012-10-15,4.36,18.96,0.0,1506.4399999999966,59.36,0.0,9.62
T028R15W4,2012-10-16,3.77,15.01,0.2,1506.6399999999967,56.2,0.0,8.3
T028R15W4,2012-10-17,-3.73,9.4,0.0,1506.6399999999967,50.01,0.0,8.82
T028R15W4,2012-10-18,-8.1,12.71,0.0,1506.6399999999967,55.18,0.0,10.91
T028R15W4,2012-10-19,3.8,20.14,0.0,1506.6399999999967,50.41,0.0,9.5
T028R15W4,2012-10-20,-3.46,5.21,2.53,1509.1699999999967,87.0,1.12,6.81
T028R15W4,2012-10-21,-7.69,0.68,0.0,1509.1699999999967,79.01,1.06,6.57
T028R15W4,2012-10-22,-7.87,-0.61,1.62,1510.7899999999966,86.21,2.89,6.01
T028R15W4,2012-10-23,-6.01,-4.32,3.75,1514.5399999999966,92.39,7.28,2.85
T028R15W4,2012-10-24,-6.08,-2.5,0.1,1514.6399999999965,84.33,7.3,4.08
T028R15W4,2012-10-25,-6.2,-2.45,0.0,1514.6399999999965,77.17,7.19,4.1
T028R15W4,2012-10-26,-12.06,-2.29,0.0,1514.6399999999965,85.34,7.1,6.5
T028R15W4,2012-10-27,-13.79,-5.67,0.0,1514.6399999999965,91.1,7.03,5.82
T028R15W4,2012-10-28,-6.84,-0.2,0.1,1514.7399999999964,93.27,7.05,5.17
T028R15W4,2012-10-29,-4.03,-0.76,0.0,1514.7399999999964,95.33,6.94,3.57
T028R15W4,2012-10-30,-7.07,-0.53,0.2,1514.9399999999964,94.01,7.09,4.95
T028R15W4,2012-10-31,-11.02,-4.42,1.01,1515.9499999999964,92.45,8.23,4.89
T028R15W4,2012-11-01,-4.62,-0.44,0.72,1516.6699999999964,97.59,9.01,3.82
T028R15W4,2012-11-02,-4.23,-1.17,0.0,1516.6699999999964,90.67,8.92,3.21
T028R15W4,2012-11-03,-4.31,-0.18,0.1,1516.7699999999963,96.69,8.95,3.66
T028R15W4,2012-11-04,-4.83,5.4,0.1,1516.8699999999963,93.95,8.98,5.67
T028R15W4,2012-11-05,-0.95,10.16,0.72,1517.5899999999963,76.76,6.5,5.8
T028R15W4,2012-11-06,-4.86,5.06,0.1,1517.6899999999962,76.95,3.53,5.39
T028R15W4,2012-11-07,-3.3,1.39,0.41,1518.0999999999963,90.36,3.94,3.64
T028R15W4,2012-11-08,-9.87,-3.4,1.45,1519.5499999999963,91.25,5.62,4.2
T028R15W4,2012-11-09,-14.14,-9.05,2.9,1522.4499999999964,90.11,9.05,3.66
T028R15W4,2012-11-10,-25.17,-14.21,0.72,1523.1699999999964,84.11,9.89,5.28
T028R15W4,2012-11-11,-27.56,-13.81,0.0,1523.1699999999964,81.59,9.86,5.82
T028R15W4,2012-11-12,-17.92,-3.86,0.0,1523.1699999999964,79.55,9.82,5.78
T028R15W4,2012-11-13,-13.77,-1.87,0.0,1523.1699999999964,81.27,9.76,5.23
T028R15W4,2012-11-14,-11.38,3.78,0.0,1523.1699999999964,80.34,9.7,5.81
T028R15W4,2012-11-15,-11.65,1.35,0.0,1523.1699999999964,80.49,9.65,5.29
T028R15W4,2012-11-16,-13.95,-1.49,0.0,1523.1699999999964,86.7,9.6,5.1
